ymin   ymax   ptlow   pthi   xs   xserr_low    xserr_high   uncor_error   npcor   npcorerr   lumierr   unf_err_low   unf_err_hi    jec_src_low_0  jec_src_high_0  jec_src_low_1  jec_src_high_1  jec_src_low_2  jec_src_high_2  jec_src_low_3  jec_src_high_3  jec_src_low_4  jec_src_high_4  jec_src_low_5  jec_src_high_5  jec_src_low_6  jec_src_high_6  jec_src_low_7  jec_src_high_7  jec_src_low_8  jec_src_high_8  jec_src_low_9  jec_src_high_9  jec_src_low_10  jec_src_high_10  jec_src_low_11  jec_src_high_11  jec_src_low_12  jec_src_high_12  jec_src_low_13  jec_src_high_13  jec_src_low_14  jec_src_high_14  jec_src_low_15  jec_src_high_15
2.0 2.5 430 468 4.661e-02 0.040 0.040 0.010 1.035 0.011 0.022 0.018 0.020 0.061 0.065 0.051 0.054 0.041 0.043 0.022 0.023 0.143 0.163 0.045 0.047 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.021 0.021 -0.008 -0.008 0.010 0.010 0.019 0.020 0.016 0.017 0.019 0.020
2.0 2.5 468 507 1.612e-02 0.067 0.067 0.010 1.034 0.011 0.022 0.020 0.023 0.068 0.072 0.057 0.060 0.048 0.050 0.024 0.025 0.157 0.183 0.050 0.053 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.023 0.024 -0.008 -0.008 0.011 0.011 0.019 0.020 0.017 0.017 0.020 0.021
2.0 2.5 507 548 5.251e-03 0.039 0.039 0.010 1.033 0.011 0.022 0.023 0.036 0.076 0.081 0.066 0.070 0.056 0.059 0.027 0.028 0.175 0.207 0.056 0.059 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.026 0.027 -0.008 -0.008 0.011 0.011 0.020 0.020 0.017 0.017 0.022 0.022
2.0 2.5 548 592 1.649e-03 0.064 0.064 0.010 1.032 0.011 0.022 0.028 0.033 0.086 0.094 0.076 0.082 0.066 0.071 0.031 0.032 0.198 0.240 0.064 0.068 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.030 0.030 -0.009 -0.009 0.012 0.012 0.021 0.021 0.018 0.018 0.023 0.024

2.5 3.0 56 64 4.164e+04 0.011 0.011 0.010 1.213 0.057 0.022 0.111 0.162 0.028 0.029 0.016 0.016 -0.017 -0.017 0.038 0.040 0.193 0.239 -0.000 0.000 0.042 0.044 -0.000 0.000 0.023 0.024 -0.000 0.000 0.015 0.015 0.086 0.093 0.045 0.047 0.090 0.098 0.244 0.320 0.035 0.037
2.5 3.0 64 74 1.979e+04 0.015 0.015 0.010 1.176 0.043 0.022 0.089 0.126 0.029 0.029 0.012 0.012 -0.013 -0.013 0.036 0.037 0.197 0.243 -0.000 0.000 0.042 0.044 -0.000 0.000 0.024 0.024 -0.000 0.000 0.015 0.016 0.075 0.081 0.040 0.042 0.080 0.087 0.216 0.274 0.033 0.034
2.5 3.0 74 84 9.432e+03 0.022 0.022 0.010 1.144 0.033 0.022 0.073 0.100 0.029 0.030 0.010 0.010 -0.010 -0.010 0.035 0.036 0.201 0.249 -0.000 0.000 0.044 0.045 -0.000 0.000 0.024 0.025 -0.000 0.000 0.016 0.016 0.066 0.071 0.036 0.037 0.072 0.077 0.194 0.238 0.031 0.032
2.5 3.0 84 97 4.397e+03 0.026 0.026 0.010 1.119 0.026 0.022 0.062 0.083 0.030 0.031 0.011 0.011 -0.007 -0.007 0.033 0.034 0.207 0.257 -0.000 0.000 0.045 0.047 -0.000 0.000 0.025 0.026 -0.000 0.000 0.016 0.016 0.059 0.063 0.033 0.034 0.065 0.069 0.174 0.209 0.030 0.031
2.5 3.0 97 114 1.758e+03 0.011 0.011 0.010 1.099 0.023 0.022 0.053 0.069 0.031 0.032 0.013 0.013 -0.003 -0.003 0.031 0.032 0.215 0.270 -0.000 0.000 0.047 0.049 -0.000 0.000 0.026 0.027 -0.000 0.000 0.017 0.017 0.053 0.056 0.029 0.030 0.059 0.062 0.156 0.183 0.028 0.029
2.5 3.0 114 133 6.311e+02 0.017 0.017 0.010 1.084 0.021 0.022 0.046 0.059 0.033 0.034 0.017 0.018 -0.000 0.000 0.031 0.031 0.227 0.287 -0.000 0.000 0.049 0.052 -0.000 0.000 0.028 0.029 -0.000 0.000 0.018 0.018 0.048 0.050 0.026 0.027 0.053 0.056 0.141 0.162 0.027 0.027
2.5 3.0 133 153 2.367e+02 0.024 0.024 0.010 1.074 0.021 0.022 0.041 0.053 0.035 0.037 0.021 0.022 0.004 0.004 0.030 0.031 0.240 0.309 -0.000 0.000 0.053 0.055 -0.000 0.000 0.030 0.031 -0.000 0.000 0.019 0.019 0.044 0.045 0.025 0.025 0.049 0.051 0.130 0.147 0.026 0.026
2.5 3.0 153 174 9.694e+01 0.035 0.035 0.010 1.067 0.021 0.022 0.039 0.049 0.038 0.039 0.025 0.026 0.007 0.007 0.029 0.030 0.256 0.334 -0.000 0.000 0.057 0.060 -0.000 0.000 0.032 0.033 -0.000 0.000 0.021 0.021 0.041 0.042 0.023 0.024 0.046 0.048 0.122 0.137 0.025 0.026
2.5 3.0 174 196 3.426e+01 0.015 0.015 0.010 1.062 0.022 0.022 0.038 0.048 0.041 0.043 0.028 0.029 0.010 0.011 0.029 0.030 0.275 0.366 -0.000 0.000 0.061 0.065 -0.000 0.000 0.034 0.036 -0.000 0.000 0.022 0.023 0.039 0.041 0.022 0.023 0.045 0.046 0.117 0.130 0.025 0.026
2.5 3.0 196 220 1.256e+01 0.024 0.024 0.010 1.058 0.022 0.022 0.037 0.047 0.045 0.047 0.032 0.033 0.014 0.015 0.029 0.029 0.297 0.404 -0.000 0.000 0.067 0.071 -0.000 0.000 0.038 0.039 -0.000 0.000 0.024 0.025 0.038 0.039 0.022 0.022 0.043 0.045 0.113 0.126 0.025 0.026
2.5 3.0 220 245 4.590e+00 0.037 0.037 0.010 1.055 0.023 0.022 0.038 0.049 0.049 0.052 0.037 0.038 0.019 0.020 0.029 0.030 0.322 0.452 -0.000 0.000 0.073 0.078 -0.000 0.000 0.041 0.043 -0.000 0.000 0.027 0.027 0.037 0.039 0.021 0.022 0.043 0.044 0.111 0.123 0.025 0.026
2.5 3.0 245 272 1.734e+00 0.058 0.058 0.010 1.052 0.024 0.022 0.041 0.052 0.055 0.058 0.042 0.044 0.024 0.025 0.030 0.031 0.353 0.514 -0.000 0.000 0.081 0.088 -0.000 0.000 0.046 0.048 -0.000 0.000 0.030 0.031 0.037 0.039 0.021 0.022 0.043 0.045 0.111 0.123 0.026 0.027
2.5 3.0 272 300 6.034e-01 0.093 0.093 0.010 1.050 0.025 0.022 0.045 0.057 0.062 0.066 0.049 0.051 0.030 0.031 0.031 0.032 0.390 0.594 -0.000 0.000 0.092 0.099 -0.000 0.000 0.052 0.054 -0.000 0.000 0.034 0.035 0.038 0.039 0.022 0.022 0.044 0.046 0.114 0.126 0.027 0.028
2.5 3.0 300 330 1.555e-01 0.044 0.044 0.010 1.049 0.025 0.022 0.051 0.065 0.071 0.075 0.057 0.060 0.038 0.039 0.033 0.034 0.435 0.703 -0.000 0.000 0.104 0.115 -0.000 0.000 0.059 0.063 -0.000 0.000 0.038 0.040 0.040 0.041 0.023 0.023 0.046 0.047 0.118 0.132 0.029 0.030
2.5 3.0 330 362 3.952e-02 0.075 0.075 0.010 1.047 0.026 0.022 0.061 0.077 0.082 0.089 0.068 0.072 0.047 0.050 0.035 0.036 0.490 0.859 -0.000 0.000 0.121 0.136 -0.000 0.000 0.069 0.074 -0.000 0.000 0.045 0.047 0.042 0.044 0.024 0.025 0.048 0.051 0.125 0.141 0.031 0.032
