ymin   ymax   ptlow   pthi   xs   xserr_low    xserr_high   uncor_error   npcor   npcorerr   lumierr   unf_err_low   unf_err_hi    jec_src_low_0  jec_src_high_0  jec_src_low_1  jec_src_high_1  jec_src_low_2  jec_src_high_2  jec_src_low_3  jec_src_high_3  jec_src_low_4  jec_src_high_4  jec_src_low_5  jec_src_high_5  jec_src_low_6  jec_src_high_6  jec_src_low_7  jec_src_high_7  jec_src_low_8  jec_src_high_8  jec_src_low_9  jec_src_high_9  jec_src_low_10  jec_src_high_10  jec_src_low_11  jec_src_high_11  jec_src_low_12  jec_src_high_12  jec_src_low_13  jec_src_high_13  jec_src_low_14  jec_src_high_14  jec_src_low_15  jec_src_high_15
1.0 1.5 97 114 4.351e+03 0.007 0.007 0.010 0.925 0.010 0.022 0.015 0.016 0.025 0.026 0.011 0.011 -0.003 -0.003 0.025 0.026 0.009 0.009 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.000 -0.000 0.004 0.004 0.016 0.016 -0.010 -0.010 0.012 0.012
1.0 1.5 114 133 1.846e+03 0.010 0.010 0.010 0.938 0.009 0.022 0.013 0.014 0.026 0.027 0.013 0.014 -0.000 0.000 0.024 0.024 0.009 0.009 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.000 -0.000 0.004 0.004 0.014 0.014 -0.008 -0.008 0.010 0.011
1.0 1.5 133 153 8.209e+02 0.013 0.013 0.010 0.948 0.008 0.022 0.011 0.012 0.026 0.027 0.016 0.016 0.003 0.003 0.022 0.023 0.009 0.009 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.000 -0.000 0.003 0.003 0.012 0.012 -0.007 -0.007 0.010 0.010
1.0 1.5 153 174 3.830e+02 0.017 0.017 0.010 0.955 0.007 0.022 0.010 0.011 0.027 0.028 0.018 0.018 0.005 0.005 0.020 0.021 0.010 0.010 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.000 -0.000 0.003 0.003 0.011 0.011 -0.006 -0.006 0.009 0.009
1.0 1.5 174 196 1.888e+02 0.007 0.007 0.010 0.961 0.006 0.022 0.009 0.010 0.028 0.028 0.019 0.019 0.007 0.007 0.019 0.020 0.010 0.010 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.000 -0.000 0.003 0.003 0.010 0.010 -0.006 -0.006 0.008 0.008
1.0 1.5 196 220 9.547e+01 0.009 0.009 0.010 0.966 0.006 0.022 0.009 0.009 0.028 0.029 0.020 0.020 0.009 0.009 0.018 0.018 0.010 0.010 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.000 -0.000 0.002 0.002 0.009 0.009 -0.005 -0.005 0.008 0.008
1.0 1.5 220 245 5.008e+01 0.011 0.011 0.010 0.970 0.005 0.022 0.008 0.009 0.029 0.030 0.021 0.022 0.011 0.011 0.017 0.017 0.010 0.010 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.000 -0.000 0.002 0.002 0.008 0.008 -0.005 -0.005 0.007 0.007
1.0 1.5 245 272 2.652e+01 0.014 0.014 0.010 0.973 0.004 0.022 0.008 0.008 0.030 0.031 0.023 0.023 0.013 0.013 0.016 0.016 0.011 0.011 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 0.000 0.002 0.002 0.008 0.008 -0.004 -0.004 0.007 0.007
1.0 1.5 272 300 1.371e+01 0.018 0.018 0.010 0.975 0.004 0.022 0.008 0.008 0.031 0.031 0.024 0.025 0.015 0.015 0.015 0.016 0.011 0.011 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 0.000 0.002 0.002 0.007 0.007 -0.004 -0.004 0.007 0.007
1.0 1.5 300 330 7.585e+00 0.006 0.006 0.010 0.977 0.004 0.022 0.007 0.008 0.031 0.032 0.025 0.026 0.017 0.017 0.015 0.015 0.011 0.011 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 0.000 0.002 0.002 0.006 0.007 -0.004 -0.004 0.007 0.007
1.0 1.5 330 362 4.248e+00 0.008 0.008 0.010 0.979 0.003 0.022 0.007 0.008 0.032 0.033 0.027 0.027 0.018 0.019 0.014 0.014 0.011 0.012 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 0.000 0.002 0.002 0.006 0.006 -0.003 -0.003 0.006 0.006
1.0 1.5 362 395 2.356e+00 0.005 0.005 0.010 0.980 0.003 0.022 0.007 0.008 0.033 0.035 0.028 0.029 0.020 0.021 0.013 0.013 0.012 0.012 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 0.000 0.001 0.001 0.006 0.006 -0.003 -0.003 0.006 0.006
1.0 1.5 395 430 1.295e+00 0.007 0.007 0.010 0.982 0.003 0.022 0.007 0.008 0.035 0.036 0.029 0.030 0.022 0.022 0.013 0.013 0.012 0.012 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 0.000 0.001 0.001 0.006 0.006 -0.003 -0.003 0.006 0.006
1.0 1.5 430 468 7.118e-01 0.008 0.008 0.010 0.983 0.002 0.022 0.007 0.008 0.036 0.037 0.030 0.031 0.024 0.025 0.013 0.013 0.013 0.013 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 0.000 0.001 0.001 0.005 0.005 -0.003 -0.003 0.006 0.006
1.0 1.5 468 507 4.005e-01 0.010 0.010 0.010 0.984 0.002 0.022 0.007 0.008 0.037 0.039 0.031 0.032 0.026 0.027 0.013 0.013 0.013 0.013 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 0.000 0.001 0.001 0.005 0.005 -0.003 -0.003 0.006 0.006
1.0 1.5 507 548 2.213e-01 0.005 0.005 0.010 0.984 0.002 0.022 0.008 0.008 0.039 0.040 0.033 0.034 0.029 0.029 0.014 0.014 0.014 0.014 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 0.000 0.001 0.001 0.005 0.005 -0.003 -0.003 0.005 0.005
1.0 1.5 548 592 1.211e-01 0.007 0.007 0.010 0.985 0.002 0.022 0.008 0.008 0.040 0.042 0.036 0.037 0.031 0.032 0.014 0.015 0.014 0.015 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 0.000 0.001 0.001 0.005 0.005 -0.003 -0.003 0.005 0.005
1.0 1.5 592 638 6.472e-02 0.008 0.008 0.010 0.986 0.002 0.022 0.008 0.009 0.042 0.044 0.038 0.040 0.033 0.035 0.015 0.015 0.015 0.015 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 -0.000 0.000 0.001 0.001 0.005 0.005 -0.003 -0.003 0.005 0.005
1.0 1.5 638 686 3.432e-02 0.011 0.011 0.010 0.986 0.001 0.022 0.009 0.009 0.044 0.046 0.041 0.043 0.036 0.037 0.016 0.016 0.016 0.016 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 -0.000 0.000 0.001 0.001 0.004 0.004 -0.003 -0.003 0.005 0.005
1.0 1.5 686 737 1.822e-02 0.014 0.014 0.010 0.987 0.001 0.022 0.009 0.010 0.047 0.049 0.044 0.046 0.039 0.040 0.017 0.017 0.017 0.017 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 -0.000 0.000 0.001 0.001 0.004 0.005 -0.003 -0.002 0.005 0.005
1.0 1.5 737 790 9.190e-03 0.020 0.020 0.010 0.987 0.001 0.022 0.010 0.011 0.049 0.052 0.047 0.050 0.042 0.043 0.017 0.018 0.018 0.018 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 -0.000 0.000 0.001 0.001 0.004 0.004 -0.002 -0.002 0.005 0.005
1.0 1.5 790 846 4.540e-03 0.027 0.027 0.010 0.987 0.001 0.022 0.011 0.012 0.052 0.055 0.051 0.054 0.046 0.047 0.018 0.018 0.019 0.019 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 -0.000 0.000 0.001 0.001 0.004 0.004 -0.002 -0.002 0.005 0.005
1.0 1.5 846 905 2.353e-03 0.037 0.037 0.010 0.988 0.001 0.022 0.012 0.013 0.055 0.058 0.056 0.059 0.050 0.052 0.019 0.019 0.020 0.020 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 -0.000 0.000 0.001 0.001 0.004 0.004 -0.002 -0.002 0.005 0.005
1.0 1.5 905 967 1.109e-03 0.053 0.053 0.010 0.988 0.001 0.022 0.013 0.014 0.059 0.062 0.062 0.066 0.054 0.057 0.020 0.020 0.021 0.022 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 -0.000 0.000 0.001 0.001 0.004 0.004 -0.002 -0.002 0.005 0.005
1.0 1.5 967 1032 4.869e-04 0.077 0.077 0.010 0.988 0.001 0.022 0.015 0.015 0.063 0.067 0.068 0.073 0.059 0.062 0.022 0.022 0.023 0.023 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 -0.000 0.000 0.001 0.001 0.004 0.004 -0.002 -0.002 0.005 0.005
1.0 1.5 1032 1101 2.486e-04 0.101 0.101 0.010 0.988 0.001 0.022 0.019 0.020 0.068 0.073 0.076 0.081 0.064 0.068 0.023 0.024 0.024 0.025 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.006 0.006 -0.000 0.000 0.001 0.001 0.004 0.004 -0.002 -0.002 0.006 0.006

1.5 2.0 56 64 6.482e+04 0.010 0.010 0.010 0.859 0.013 0.022 0.035 0.040 0.024 0.025 0.013 0.014 -0.015 -0.014 0.033 0.034 0.040 0.041 0.011 0.011 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.008 0.008 0.009 0.009 0.027 0.027 -0.020 -0.020 0.016 0.016
1.5 2.0 64 74 3.143e+04 0.014 0.014 0.010 0.879 0.013 0.022 0.028 0.032 0.025 0.025 0.010 0.010 -0.011 -0.011 0.031 0.032 0.040 0.042 0.011 0.011 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.007 0.007 0.008 0.008 0.024 0.024 -0.017 -0.017 0.015 0.015
1.5 2.0 74 84 1.520e+04 0.020 0.020 0.010 0.898 0.012 0.022 0.023 0.026 0.025 0.026 0.009 0.009 -0.009 -0.008 0.030 0.030 0.041 0.043 0.011 0.011 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.006 0.006 0.007 0.007 0.021 0.021 -0.015 -0.015 0.014 0.014
1.5 2.0 84 97 7.884e+03 0.025 0.025 0.010 0.914 0.012 0.022 0.019 0.022 0.025 0.026 0.009 0.010 -0.006 -0.006 0.028 0.029 0.042 0.043 0.011 0.011 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.005 0.005 0.006 0.006 0.019 0.019 -0.013 -0.013 0.013 0.013
1.5 2.0 97 114 3.385e+03 0.008 0.008 0.010 0.929 0.010 0.022 0.016 0.018 0.026 0.027 0.011 0.011 -0.003 -0.003 0.026 0.027 0.042 0.044 0.011 0.011 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.004 0.004 0.006 0.006 0.016 0.017 -0.012 -0.012 0.012 0.012
1.5 2.0 114 133 1.399e+03 0.012 0.012 0.010 0.941 0.009 0.022 0.014 0.015 0.027 0.027 0.014 0.014 -0.000 0.000 0.025 0.025 0.044 0.046 0.012 0.012 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.004 0.004 0.005 0.005 0.014 0.014 -0.010 -0.010 0.011 0.011
1.5 2.0 133 153 6.221e+02 0.017 0.017 0.010 0.950 0.008 0.022 0.012 0.013 0.027 0.028 0.017 0.017 0.003 0.003 0.023 0.023 0.045 0.047 0.012 0.012 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.003 0.003 0.004 0.004 0.013 0.013 -0.009 -0.009 0.010 0.010
1.5 2.0 153 174 2.870e+02 0.023 0.023 0.010 0.957 0.007 0.022 0.010 0.011 0.028 0.029 0.019 0.019 0.005 0.005 0.021 0.022 0.046 0.048 0.012 0.013 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.003 0.003 0.004 0.004 0.011 0.012 -0.008 -0.008 0.010 0.010
1.5 2.0 174 196 1.366e+02 0.008 0.008 0.010 0.962 0.006 0.022 0.009 0.010 0.029 0.030 0.020 0.020 0.007 0.007 0.021 0.021 0.048 0.050 0.013 0.013 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.003 0.003 0.004 0.004 0.010 0.010 -0.007 -0.007 0.009 0.009
1.5 2.0 196 220 6.719e+01 0.011 0.011 0.010 0.966 0.005 0.022 0.009 0.009 0.030 0.031 0.021 0.022 0.010 0.010 0.019 0.020 0.049 0.052 0.013 0.013 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 0.003 0.003 0.003 0.003 0.010 0.010 -0.007 -0.007 0.009 0.009
1.5 2.0 220 245 3.357e+01 0.015 0.015 0.010 0.969 0.004 0.022 0.008 0.009 0.031 0.032 0.023 0.024 0.012 0.012 0.018 0.019 0.051 0.054 0.014 0.014 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 0.002 0.002 0.003 0.003 0.009 0.009 -0.006 -0.006 0.008 0.008
1.5 2.0 245 272 1.771e+01 0.020 0.020 0.010 0.971 0.003 0.022 0.008 0.008 0.033 0.034 0.025 0.026 0.014 0.014 0.018 0.018 0.053 0.056 0.014 0.014 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 0.002 0.002 0.003 0.003 0.009 0.009 -0.006 -0.006 0.008 0.008
1.5 2.0 272 300 8.622e+00 0.027 0.027 0.010 0.973 0.003 0.022 0.007 0.008 0.034 0.035 0.027 0.027 0.017 0.017 0.017 0.017 0.055 0.058 0.015 0.015 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 0.002 0.002 0.003 0.003 0.008 0.008 -0.005 -0.005 0.007 0.008
1.5 2.0 300 330 4.695e+00 0.009 0.009 0.010 0.975 0.002 0.022 0.007 0.008 0.035 0.037 0.029 0.029 0.019 0.019 0.016 0.017 0.058 0.061 0.016 0.016 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 0.002 0.002 0.003 0.003 0.007 0.007 -0.005 -0.005 0.007 0.007
1.5 2.0 330 362 2.382e+00 0.011 0.011 0.010 0.976 0.002 0.022 0.007 0.008 0.037 0.038 0.031 0.031 0.021 0.022 0.016 0.016 0.060 0.064 0.016 0.017 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.006 0.006 0.002 0.002 0.002 0.002 0.007 0.007 -0.005 -0.005 0.007 0.007
1.5 2.0 362 395 1.217e+00 0.008 0.008 0.010 0.977 0.001 0.022 0.007 0.008 0.039 0.040 0.032 0.033 0.024 0.024 0.015 0.015 0.063 0.067 0.017 0.017 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.006 0.006 0.002 0.002 0.002 0.002 0.007 0.007 -0.005 -0.005 0.007 0.007
1.5 2.0 395 430 6.359e-01 0.011 0.011 0.010 0.978 0.001 0.022 0.007 0.008 0.041 0.043 0.034 0.035 0.026 0.027 0.015 0.015 0.067 0.071 0.018 0.018 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.006 0.006 0.002 0.002 0.002 0.002 0.007 0.007 -0.004 -0.004 0.007 0.007
1.5 2.0 430 468 3.191e-01 0.015 0.015 0.010 0.979 0.000 0.022 0.007 0.008 0.043 0.045 0.036 0.037 0.029 0.030 0.016 0.016 0.070 0.075 0.019 0.019 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.007 0.007 0.002 0.002 0.002 0.002 0.007 0.007 -0.004 -0.004 0.007 0.007
1.5 2.0 468 507 1.578e-01 0.020 0.020 0.010 0.980 0.000 0.022 0.008 0.008 0.046 0.048 0.039 0.040 0.032 0.033 0.016 0.017 0.075 0.080 0.020 0.021 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.007 0.007 0.002 0.002 0.002 0.002 0.006 0.006 -0.004 -0.004 0.007 0.007
1.5 2.0 507 548 7.430e-02 0.010 0.010 0.010 0.980 0.000 0.022 0.008 0.009 0.049 0.051 0.042 0.044 0.036 0.037 0.017 0.018 0.079 0.086 0.022 0.022 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.007 0.008 0.001 0.001 0.002 0.002 0.006 0.006 -0.004 -0.004 0.007 0.007
1.5 2.0 548 592 3.371e-02 0.014 0.014 0.010 0.981 0.001 0.022 0.009 0.010 0.052 0.055 0.046 0.048 0.040 0.042 0.019 0.019 0.085 0.092 0.023 0.024 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.008 0.008 0.001 0.001 0.002 0.002 0.006 0.006 -0.004 -0.004 0.007 0.007
1.5 2.0 592 638 1.596e-02 0.019 0.019 0.010 0.981 0.001 0.022 0.009 0.010 0.056 0.059 0.051 0.053 0.045 0.046 0.020 0.020 0.091 0.099 0.025 0.025 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.009 0.009 0.001 0.001 0.002 0.002 0.006 0.006 -0.004 -0.004 0.007 0.007
1.5 2.0 638 686 7.025e-03 0.028 0.028 0.010 0.981 0.001 0.022 0.010 0.011 0.061 0.064 0.056 0.059 0.049 0.052 0.022 0.022 0.098 0.108 0.027 0.027 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.009 0.009 0.002 0.002 0.002 0.002 0.006 0.006 -0.004 -0.004 0.007 0.007
1.5 2.0 686 737 3.041e-03 0.042 0.042 0.010 0.982 0.001 0.022 0.012 0.013 0.066 0.070 0.062 0.066 0.055 0.058 0.024 0.024 0.107 0.118 0.029 0.030 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.010 0.010 0.002 0.002 0.002 0.002 0.006 0.006 -0.004 -0.004 0.007 0.007
1.5 2.0 737 790 1.253e-03 0.064 0.064 0.010 0.982 0.001 0.022 0.013 0.014 0.073 0.078 0.070 0.075 0.062 0.065 0.026 0.026 0.117 0.131 0.032 0.033 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.011 0.011 0.002 0.002 0.003 0.003 0.007 0.007 -0.004 -0.004 0.008 0.008
1.5 2.0 790 846 4.451e-04 0.103 0.103 0.010 0.982 0.002 0.022 0.015 0.017 0.080 0.086 0.079 0.085 0.070 0.075 0.028 0.029 0.129 0.146 0.036 0.037 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.012 0.013 0.002 0.002 0.003 0.003 0.007 0.007 -0.004 -0.004 0.008 0.008

2.0 2.5 56 64 4.674e+04 0.012 0.012 0.010 0.867 0.013 0.022 0.050 0.062 0.026 0.026 0.014 0.014 -0.015 -0.015 0.035 0.036 0.061 0.065 0.019 0.019 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.009 0.009 -0.014 -0.014 0.016 0.016 0.030 0.031 0.027 0.028 0.017 0.017
2.0 2.5 64 74 2.335e+04 0.017 0.017 0.010 0.887 0.013 0.022 0.041 0.050 0.026 0.027 0.011 0.011 -0.012 -0.012 0.033 0.034 0.062 0.066 0.019 0.020 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.009 0.009 -0.012 -0.012 0.014 0.014 0.027 0.027 0.024 0.025 0.016 0.016
2.0 2.5 74 84 1.148e+04 0.023 0.023 0.010 0.905 0.013 0.022 0.034 0.041 0.027 0.027 0.009 0.010 -0.009 -0.009 0.032 0.033 0.064 0.068 0.020 0.020 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.009 0.009 -0.011 -0.011 0.013 0.013 0.024 0.024 0.021 0.022 0.015 0.015
2.0 2.5 84 97 5.487e+03 0.032 0.032 0.010 0.921 0.012 0.022 0.029 0.034 0.027 0.028 0.010 0.010 -0.006 -0.006 0.030 0.031 0.065 0.070 0.020 0.021 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.009 0.009 -0.009 -0.009 0.011 0.011 0.021 0.022 0.019 0.019 0.014 0.014
2.0 2.5 97 114 2.356e+03 0.010 0.010 0.010 0.935 0.011 0.022 0.024 0.028 0.028 0.029 0.012 0.012 -0.003 -0.003 0.028 0.029 0.067 0.072 0.021 0.021 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.010 0.010 -0.008 -0.008 0.010 0.010 0.019 0.019 0.017 0.017 0.013 0.013
2.0 2.5 114 133 9.651e+02 0.015 0.015 0.010 0.945 0.009 0.022 0.020 0.024 0.029 0.030 0.015 0.016 -0.000 0.000 0.027 0.028 0.070 0.075 0.022 0.022 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.010 0.010 -0.007 -0.007 0.009 0.009 0.017 0.017 0.015 0.015 0.012 0.012
2.0 2.5 133 153 4.053e+02 0.021 0.021 0.010 0.953 0.007 0.022 0.018 0.021 0.031 0.032 0.018 0.019 0.003 0.003 0.026 0.026 0.073 0.078 0.023 0.023 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.010 0.010 -0.007 -0.006 0.008 0.008 0.015 0.015 0.013 0.013 0.011 0.011
2.0 2.5 153 174 1.802e+02 0.031 0.031 0.010 0.959 0.005 0.022 0.016 0.019 0.032 0.033 0.021 0.021 0.006 0.006 0.024 0.025 0.076 0.082 0.024 0.024 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.011 0.011 -0.006 -0.006 0.007 0.007 0.014 0.014 0.012 0.012 0.011 0.011
2.0 2.5 174 196 8.259e+01 0.012 0.012 0.010 0.963 0.004 0.022 0.015 0.017 0.033 0.034 0.023 0.023 0.008 0.009 0.024 0.024 0.079 0.085 0.025 0.025 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.011 0.011 -0.005 -0.005 0.007 0.007 0.013 0.013 0.011 0.011 0.010 0.010
2.0 2.5 196 220 3.549e+01 0.016 0.016 0.010 0.966 0.003 0.022 0.014 0.016 0.035 0.036 0.025 0.025 0.011 0.011 0.022 0.023 0.083 0.090 0.026 0.026 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.012 0.012 -0.005 -0.005 0.006 0.006 0.012 0.012 0.010 0.010 0.010 0.010
2.0 2.5 220 245 1.702e+01 0.022 0.022 0.010 0.968 0.002 0.022 0.013 0.016 0.037 0.038 0.027 0.028 0.014 0.015 0.022 0.022 0.087 0.095 0.027 0.028 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.012 0.013 -0.005 -0.005 0.006 0.006 0.011 0.011 0.009 0.009 0.009 0.009
2.0 2.5 245 272 7.620e+00 0.031 0.031 0.010 0.970 0.001 0.022 0.013 0.015 0.039 0.041 0.030 0.031 0.017 0.017 0.021 0.021 0.092 0.101 0.029 0.030 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.013 0.013 -0.005 -0.005 0.006 0.006 0.011 0.011 0.009 0.009 0.009 0.009
2.0 2.5 272 300 3.555e+00 0.045 0.045 0.010 0.972 0.000 0.022 0.013 0.015 0.042 0.043 0.033 0.034 0.020 0.021 0.021 0.021 0.098 0.107 0.031 0.031 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.014 0.014 -0.004 -0.004 0.006 0.006 0.010 0.010 0.009 0.009 0.009 0.009
2.0 2.5 300 330 1.472e+00 0.016 0.016 0.010 0.973 0.001 0.022 0.013 0.015 0.044 0.046 0.036 0.037 0.024 0.024 0.020 0.021 0.104 0.115 0.033 0.034 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.015 0.015 -0.004 -0.004 0.006 0.006 0.010 0.010 0.009 0.009 0.009 0.009
2.0 2.5 330 362 6.596e-01 0.022 0.022 0.010 0.974 0.002 0.022 0.014 0.016 0.048 0.050 0.039 0.041 0.027 0.028 0.020 0.021 0.112 0.124 0.035 0.036 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.016 0.016 -0.004 -0.004 0.005 0.005 0.010 0.010 0.008 0.008 0.009 0.009
2.0 2.5 362 395 2.690e-01 0.018 0.018 0.010 0.974 0.002 0.022 0.015 0.017 0.051 0.054 0.043 0.044 0.031 0.032 0.020 0.020 0.120 0.135 0.038 0.039 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.017 0.018 -0.004 -0.004 0.005 0.005 0.010 0.010 0.008 0.008 0.009 0.009
2.0 2.5 395 430 9.967e-02 0.028 0.028 0.010 0.975 0.003 0.022 0.016 0.018 0.056 0.059 0.047 0.049 0.036 0.037 0.021 0.021 0.130 0.147 0.041 0.043 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.019 0.019 -0.004 -0.004 0.005 0.005 0.010 0.010 0.008 0.008 0.009 0.009
2.0 2.5 430 468 3.968e-02 0.042 0.042 0.010 0.976 0.003 0.022 0.018 0.020 0.061 0.065 0.051 0.054 0.041 0.043 0.022 0.023 0.143 0.163 0.045 0.047 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.021 0.021 -0.004 -0.004 0.005 0.005 0.010 0.010 0.008 0.008 0.010 0.010
2.0 2.5 468 507 1.364e-02 0.070 0.070 0.010 0.976 0.004 0.022 0.020 0.023 0.068 0.072 0.057 0.060 0.048 0.050 0.024 0.025 0.157 0.183 0.050 0.053 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.023 0.024 -0.004 -0.004 0.005 0.005 0.010 0.010 0.008 0.009 0.010 0.010
2.0 2.5 507 548 4.487e-03 0.041 0.041 0.010 0.976 0.004 0.022 0.023 0.036 0.076 0.081 0.066 0.070 0.056 0.059 0.027 0.028 0.175 0.207 0.056 0.059 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.026 0.027 -0.005 -0.005 0.006 0.006 0.010 0.010 0.009 0.009 0.011 0.011
2.0 2.5 548 592 1.275e-03 0.071 0.071 0.010 0.977 0.005 0.022 0.028 0.033 0.086 0.093 0.076 0.082 0.066 0.071 0.031 0.032 0.198 0.240 0.064 0.068 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.030 0.030 -0.005 -0.005 0.006 0.006 0.011 0.011 0.009 0.009 0.012 0.012

